"Date","Volts(V)","Current(A)","Temperature(°C)","State Of Charge(%)"
"2021-08-16 17:37:00",53.472,0.045,25,100
"2021-08-16 17:38:00",53.456,0.064,25,100
"2021-08-16 17:39:00",53.456,0.082,25,100
"2021-08-16 17:40:00",53.456,0.077,25,100
"2021-08-16 17:41:00",53.456,0.089,25,100
"2021-08-16 17:42:00",53.472,0.079,25,100
"2021-08-16 17:43:00",53.472,0.057,25,100
"2021-08-16 17:44:00",53.472,0.077,25,100
"2021-08-16 17:45:00",53.472,0.048,25,100
"2021-08-16 17:46:00",53.472,0.082,25,100
"2021-08-16 17:47:00",53.472,0.071,25,100
"2021-08-16 17:48:00",53.472,0.095,25,100
"2021-08-16 17:49:00",53.472,0.263,25,100
"2021-08-16 17:50:00",53.472,0.109,25,100
"2021-08-16 17:51:00",53.472,0.083,25,100
"2021-08-16 17:52:00",,,,
"2021-08-16 17:53:00",53.456,0.016,25,100
"2021-08-16 17:54:00",53.456,0.048,25,100
"2021-08-16 17:55:00",53.456,0.074,25,100
"2021-08-16 17:56:00",53.456,0.08,25,100
"2021-08-16 17:57:00",53.472,0.095,25,100
"2021-08-16 17:58:00",53.472,0.084,25,100
"2021-08-16 17:59:00",53.472,0.057,25,100
"2021-08-16 18:00:00",53.472,0.053,25,100
"2021-08-16 18:01:00",53.472,0.052,25,100
"2021-08-16 18:02:00",53.456,0.083,25,100
"2021-08-16 18:03:00",53.456,0.082,25,100
"2021-08-16 18:04:00",53.456,0.091,25,100
"2021-08-16 18:05:00",53.472,0.099,25,100
"2021-08-16 18:06:00",53.472,0.085,25,100
"2021-08-16 18:07:00",53.472,0.061,25,100
"2021-08-16 18:08:00",53.472,0.051,25,100
"2021-08-16 18:09:00",53.456,0.065,25,100
"2021-08-16 18:10:00",53.456,0.072,25,100
"2021-08-16 18:11:00",53.456,0.098,25,100
"2021-08-16 18:12:00",53.472,0.096,25,100
"2021-08-16 18:13:00",53.472,-0.044,25,100
"2021-08-16 18:14:00",53.472,0.023,25,100
"2021-08-16 18:15:00",53.472,0.045,25,100
"2021-08-16 18:16:00",53.472,0.016,25,100
"2021-08-16 18:17:00",53.456,-0.008,25,100
"2021-08-16 18:18:00",53.44,-0.319,25,99
"2021-08-16 18:19:00",53.44,-0.232,25,99
"2021-08-16 18:20:00",53.44,-0.255,25,99
"2021-08-16 18:21:00",53.44,-0.151,25,99
"2021-08-16 18:22:00",53.44,-0.271,25,99
"2021-08-16 18:23:00",53.44,0.338,25,100
"2021-08-16 18:24:00",53.264,-1.039,25,99
"2021-08-16 18:25:00",53.264,-0.985,25,99
"2021-08-16 18:26:00",53.264,-0.931,25,99
"2021-08-16 18:27:00",53.264,-0.945,25,99
"2021-08-16 18:28:00",53.264,-1.011,25,99
"2021-08-16 18:29:00",53.264,-1.081,25,99
"2021-08-16 18:30:00",53.264,-1.199,25,99
"2021-08-16 18:31:00",53.2,-1.246,25,99
"2021-08-16 18:32:00",53.104,-1.257,25,99
"2021-08-16 18:33:00",53.088,-1.261,25,99
"2021-08-16 18:34:00",53.072,-1.315,25,99
"2021-08-16 18:35:00",53.072,-1.156,25,99
"2021-08-16 18:36:00",53.072,-1.033,25,99
"2021-08-16 18:37:00",53.088,-1.018,25,99
"2021-08-16 18:38:00",53.088,-0.991,25,99
"2021-08-16 18:39:00",53.072,-0.98,25,99
"2021-08-16 18:40:00",53.008,-0.996,25,99
"2021-08-16 18:41:00",53.008,-0.965,25,99
"2021-08-16 18:42:00",53.008,-0.956,25,99
"2021-08-16 18:43:00",53.008,-0.991,25,99
"2021-08-16 18:44:00",53.008,-2.227,25,99
"2021-08-16 18:45:00",52.992,-3.179,25,99
"2021-08-16 18:46:00",52.96,-3.27,25,99
"2021-08-16 18:47:00",52.848,-3.256,25,98
"2021-08-16 18:48:00",52.736,-3.446,25,98
"2021-08-16 18:49:00",52.704,-3.281,25,98
"2021-08-16 18:50:00",52.752,-3.283,25,98
"2021-08-16 18:51:00",52.816,-3.267,25,98
"2021-08-16 18:52:00",52.832,-3.308,25,98
"2021-08-16 18:53:00",52.848,-3.41,25,98
"2021-08-16 18:54:00",52.864,-3.69,25,98
"2021-08-16 18:55:00",52.784,-3.605,25,98
"2021-08-16 18:56:00",52.72,-3.625,25,97
"2021-08-16 18:57:00",52.72,-3.852,25,97
"2021-08-16 18:58:00",52.752,-3.864,25,97
"2021-08-16 18:59:00",52.8,-3.867,25,97
"2021-08-16 19:00:00",52.832,-3.866,25,97
"2021-08-16 19:01:00",52.832,-3.905,25,97
"2021-08-16 19:02:00",52.832,-3.922,25,97
"2021-08-16 19:03:00",52.768,-3.937,25,97
"2021-08-16 19:04:00",52.704,-3.985,25,96
"2021-08-16 19:05:00",52.704,-3.976,25,96
"2021-08-16 19:06:00",52.768,-3.977,25,96
"2021-08-16 19:07:00",52.816,-3.979,25,96
"2021-08-16 19:08:00",52.832,-4.028,25,96
"2021-08-16 19:09:00",52.832,-4.092,25,96
"2021-08-16 19:10:00",52.816,-4.125,25,96
"2021-08-16 19:11:00",52.72,-4.144,25,96
"2021-08-16 19:12:00",52.72,-3.567,25,95
"2021-08-16 19:13:00",52.752,-3.546,25,95
"2021-08-16 19:14:00",52.816,-3.544,25,95
"2021-08-16 19:15:00",52.848,-3.778,25,95
"2021-08-16 19:16:00",52.848,-4.466,25,95
"2021-08-16 19:17:00",52.848,-4.527,25,95
"2021-08-16 19:18:00",52.784,-4.533,25,95
"2021-08-16 19:19:00",52.704,-4.668,25,95
"2021-08-16 19:20:00",52.704,-4.655,25,94
"2021-08-16 19:21:00",52.72,-4.688,25,94
"2021-08-16 19:22:00",52.768,-4.547,25,94
"2021-08-16 19:23:00",52.8,-4.567,25,94
"2021-08-16 19:24:00",52.8,-4.62,25,94
"2021-08-16 19:25:00",52.8,-4.676,25,94
"2021-08-16 19:26:00",52.72,-4.708,25,94
"2021-08-16 19:27:00",52.704,-4.729,25,93
"2021-08-16 19:28:00",52.704,-4.598,25,93
"2021-08-16 19:29:00",52.736,-4.608,25,93
"2021-08-16 19:30:00",52.752,-4.758,25,93
"2021-08-16 19:31:00",52.784,-4.8,25,93
"2021-08-16 19:32:00",52.784,-4.841,25,93
"2021-08-16 19:33:00",52.784,-4.839,25,92
"2021-08-16 19:34:00",52.72,-4.849,25,92
"2021-08-16 19:35:00",52.688,-4.865,25,92
"2021-08-16 19:36:00",52.688,-4.823,25,92
"2021-08-16 19:37:00",52.72,-4.824,25,92
"2021-08-16 19:38:00",52.752,-4.789,25,92
"2021-08-16 19:39:00",52.784,-4.797,25,92
"2021-08-16 19:40:00",52.784,-4.807,25,91
"2021-08-16 19:41:00",52.784,-4.835,25,91
"2021-08-16 19:42:00",52.704,-4.82,25,91
"2021-08-16 19:43:00",52.704,-4.799,25,91
"2021-08-16 19:44:00",52.72,-4.768,25,91
"2021-08-16 19:45:00",52.736,-4.753,25,91
"2021-08-16 19:46:00",52.768,-4.734,25,91
"2021-08-16 19:47:00",52.784,-4.755,25,90
"2021-08-16 19:48:00",52.784,-4.782,25,90
"2021-08-16 19:49:00",52.768,-4.772,25,90
"2021-08-16 19:50:00",52.704,-4.766,25,90
"2021-08-16 19:51:00",52.704,-4.743,25,90
"2021-08-16 19:52:00",52.704,-4.73,25,90
"2021-08-16 19:53:00",52.736,-4.695,25,90
"2021-08-16 19:54:00",52.768,-4.72,25,89
"2021-08-16 19:55:00",52.784,-4.742,25,89
"2021-08-16 19:56:00",52.784,-4.737,25,89
"2021-08-16 19:57:00",52.736,-4.768,25,89
"2021-08-16 19:58:00",52.704,-4.747,25,88
"2021-08-16 19:59:00",52.704,-4.708,25,88
"2021-08-16 20:00:00",52.72,-4.62,25,88
"2021-08-16 20:01:00",52.752,-4.603,25,88
"2021-08-16 20:02:00",52.784,-4.599,25,88
"2021-08-16 20:03:00",52.784,-4.625,25,88
"2021-08-16 20:04:00",52.784,-4.663,25,88
"2021-08-16 20:05:00",52.736,-4.647,25,87
"2021-08-16 20:06:00",52.704,-4.629,25,87
"2021-08-16 20:07:00",52.704,-4.627,25,87
"2021-08-16 20:08:00",52.72,-4.606,25,87
"2021-08-16 20:09:00",52.752,-4.61,25,87
"2021-08-16 20:10:00",52.768,-4.605,25,87
"2021-08-16 20:11:00",52.784,-4.625,25,87
"2021-08-16 20:12:00",52.784,-4.624,25,86
"2021-08-16 20:13:00",52.72,-4.628,25,86
"2021-08-16 20:14:00",52.704,-4.622,25,86
"2021-08-16 20:15:00",52.704,-4.592,25,86
"2021-08-16 20:16:00",52.72,-4.567,25,86
"2021-08-16 20:17:00",52.752,-4.566,25,86
"2021-08-16 20:18:00",52.768,-4.598,25,85
"2021-08-16 20:19:00",52.768,-4.618,25,85
"2021-08-16 20:20:00",52.768,-4.624,25,85
"2021-08-16 20:21:00",52.704,-4.621,25,85
"2021-08-16 20:22:00",52.688,-4.585,25,85
"2021-08-16 20:23:00",52.688,-4.584,25,85
"2021-08-16 20:24:00",52.72,-4.559,25,85
"2021-08-16 20:25:00",52.752,-4.56,25,84
"2021-08-16 20:26:00",52.768,-4.574,25,84
"2021-08-16 20:27:00",52.768,-4.606,25,84
"2021-08-16 20:28:00",52.752,-4.626,25,84
"2021-08-16 20:29:00",52.672,-4.597,25,84
"2021-08-16 20:30:00",52.656,-4.591,25,84
"2021-08-16 20:31:00",52.672,-4.612,25,84
"2021-08-16 20:32:00",52.72,-4.554,25,83
"2021-08-16 20:33:00",52.752,-4.55,25,83
"2021-08-16 20:34:00",52.752,-4.593,25,83
"2021-08-16 20:35:00",52.752,-4.622,25,83
"2021-08-16 20:36:00",52.72,-4.633,25,83
"2021-08-16 20:37:00",52.672,-4.628,25,83
"2021-08-16 20:38:00",52.672,-4.598,25,83
"2021-08-16 20:39:00",52.672,-4.557,25,82
"2021-08-16 20:40:00",52.72,-4.565,25,82
"2021-08-16 20:41:00",52.752,-4.585,25,82
"2021-08-16 20:42:00",52.752,-4.588,25,82
"2021-08-16 20:43:00",52.752,-4.608,25,82
"2021-08-16 20:44:00",52.688,-4.623,25,82
"2021-08-16 20:45:00",52.64,-4.598,25,82
"2021-08-16 20:46:00",52.656,-4.597,25,81
"2021-08-16 20:47:00",52.688,-4.553,25,81
"2021-08-16 20:48:00",52.704,-4.583,25,81
"2021-08-16 20:49:00",52.736,-4.552,25,81
"2021-08-16 20:50:00",52.736,-4.595,25,81
"2021-08-16 20:51:00",52.72,-4.602,25,81
"2021-08-16 20:52:00",52.672,-4.597,25,81
"2021-08-16 20:53:00",52.64,-4.576,25,80
"2021-08-16 20:54:00",52.64,-4.561,25,80
"2021-08-16 20:55:00",52.672,-4.534,25,80
"2021-08-16 20:56:00",52.704,-4.526,25,80
"2021-08-16 20:57:00",52.72,-4.569,25,80
"2021-08-16 20:58:00",52.72,-4.567,25,80
"2021-08-16 20:59:00",52.704,-4.578,25,79
"2021-08-16 21:00:00",52.64,-4.581,25,79
"2021-08-16 21:01:00",52.624,-4.561,25,79
"2021-08-16 21:02:00",52.624,-4.536,25,79
"2021-08-16 21:03:00",52.656,-4.533,25,79
"2021-08-16 21:04:00",52.752,-3.365,25,79
"2021-08-16 21:05:00",52.768,-3.388,25,79
"2021-08-16 21:06:00",52.768,-3.411,25,79
"2021-08-16 21:07:00",52.752,-3.419,25,78
"2021-08-16 21:08:00",52.736,-3.402,25,78
"2021-08-16 21:09:00",52.736,-3.389,25,78
"2021-08-16 21:10:00",52.752,-3.372,25,78
"2021-08-16 21:11:00",52.768,-3.362,25,78
"2021-08-16 21:12:00",52.784,-3.364,25,78
"2021-08-16 21:13:00",52.784,-3.375,25,78
"2021-08-16 21:14:00",52.784,-3.401,25,78
"2021-08-16 21:15:00",52.784,-2.769,25,78
"2021-08-16 21:16:00",52.784,-2.768,25,77
"2021-08-16 21:17:00",52.784,-2.755,25,77
"2021-08-16 21:18:00",52.784,-2.732,25,77
"2021-08-16 21:19:00",52.8,-2.721,25,77
"2021-08-16 21:20:00",52.816,-2.742,25,77
"2021-08-16 21:21:00",52.832,-2.757,25,77
"2021-08-16 21:22:00",52.832,-2.767,25,77
"2021-08-16 21:23:00",52.816,-2.772,25,77
"2021-08-16 21:24:00",52.8,-2.756,25,77
"2021-08-16 21:25:00",52.8,-2.731,25,77
"2021-08-16 21:26:00",52.816,-2.724,25,77
"2021-08-16 21:27:00",52.816,-2.733,25,76
"2021-08-16 21:28:00",52.816,-2.738,25,76
"2021-08-16 21:29:00",52.816,-2.766,24,76
"2021-08-16 21:30:00",52.816,-2.775,24,76
"2021-08-16 21:31:00",51.6,-21.971,24,76
"2021-08-16 21:32:00",52.336,-2.771,25,75
"2021-08-16 21:33:00",52.56,-2.743,25,75
"2021-08-16 21:34:00",52.656,-2.737,25,75
"2021-08-16 21:35:00",52.704,-2.816,25,75
"2021-08-16 21:36:00",52.704,-3.495,25,75
"2021-08-16 21:37:00",52.704,-2.902,25,75
"2021-08-16 21:38:00",52.704,-3.528,25,75
"2021-08-16 21:39:00",52.464,-4.892,25,75
"2021-08-16 21:40:00",52.496,-4.179,25,74
"2021-08-16 21:41:00",52.56,-4.151,25,74
"2021-08-16 21:42:00",52.608,-4.11,25,74
"2021-08-16 21:43:00",52.64,-4.108,25,74
"2021-08-16 21:44:00",52.64,-4.124,25,74
"2021-08-16 21:45:00",52.64,-4.159,25,74
"2021-08-16 21:46:00",52.608,-4.133,25,74
"2021-08-16 21:47:00",52.576,-4.152,25,73
"2021-08-16 21:48:00",52.576,-4.093,25,73
"2021-08-16 21:49:00",52.576,-4.069,25,73
"2021-08-16 21:50:00",52.608,-4.07,25,73
"2021-08-16 21:51:00",52.624,-4.069,25,73
"2021-08-16 21:52:00",52.624,-4.104,25,73
"2021-08-16 21:53:00",52.608,-4.115,25,73
"2021-08-16 21:54:00",52.576,-4.096,25,73
"2021-08-16 21:55:00",52.56,-4.084,25,72
"2021-08-16 21:56:00",52.56,-4.049,25,72
"2021-08-16 21:57:00",52.576,-4.027,25,72
"2021-08-16 21:58:00",52.576,-4.014,25,72
"2021-08-16 21:59:00",52.592,-4.042,25,72
"2021-08-16 22:00:00",52.592,-4.069,25,72
"2021-08-16 22:01:00",52.576,-4.053,25,72
"2021-08-16 22:02:00",52.528,-4.056,24,71
"2021-08-16 22:03:00",52.528,-4.04,25,71
"2021-08-16 22:04:00",52.528,-4.004,25,71
"2021-08-16 22:05:00",52.544,-3.982,24,71
"2021-08-16 22:06:00",52.56,-3.985,24,71
"2021-08-16 22:07:00",52.56,-4,24,71
"2021-08-16 22:08:00",52.56,-4.015,24,71
"2021-08-16 22:09:00",52.528,-4.016,24,71
"2021-08-16 22:10:00",52.496,-3.99,24,70
"2021-08-16 22:11:00",52.496,-3.984,24,70
"2021-08-16 22:12:00",52.496,-3.962,24,70
"2021-08-16 22:13:00",52.512,-3.952,24,70
"2021-08-16 22:14:00",52.528,-3.961,24,70
"2021-08-16 22:15:00",52.528,-3.989,24,70
"2021-08-16 22:16:00",52.512,-3.949,24,70
"2021-08-16 22:17:00",52.48,-3.934,24,69
"2021-08-16 22:18:00",52.464,-3.935,24,69
"2021-08-16 22:19:00",52.464,-3.91,24,69
"2021-08-16 22:20:00",52.464,-3.881,24,69
"2021-08-16 22:21:00",52.48,-3.898,24,69
"2021-08-16 22:22:00",52.496,-3.909,24,69
"2021-08-16 22:23:00",52.496,-3.932,24,69
"2021-08-16 22:24:00",52.48,-3.938,24,69
"2021-08-16 22:25:00",52.432,-3.936,24,68
"2021-08-16 22:26:00",52.432,-3.92,24,68
"2021-08-16 22:27:00",52.432,-3.893,24,68
"2021-08-16 22:28:00",52.432,-3.899,24,68
"2021-08-16 22:29:00",52.448,-3.897,24,68
"2021-08-16 22:30:00",52.448,-3.904,24,68
"2021-08-16 22:31:00",52.448,-3.926,24,68
"2021-08-16 22:32:00",52.416,-3.934,24,67
"2021-08-16 22:33:00",52.384,-3.926,24,67
"2021-08-16 22:34:00",52.384,-3.905,24,67
"2021-08-16 22:35:00",52.384,-3.892,24,67
"2021-08-16 22:36:00",52.4,-3.89,24,67
"2021-08-16 22:37:00",52.4,-3.892,24,67
"2021-08-16 22:38:00",52.4,-3.923,24,67
"2021-08-16 22:39:00",52.4,-3.937,24,67
"2021-08-16 22:40:00",52.368,-3.916,24,66
"2021-08-16 22:41:00",52.352,-3.912,24,66
"2021-08-16 22:42:00",52.352,-3.91,24,66
"2021-08-16 22:43:00",52.352,-4.526,24,66
"2021-08-16 22:44:00",52.368,-3.368,24,66
"2021-08-16 22:45:00",52.4,-2.751,24,66
"2021-08-16 22:46:00",52.48,-0.853,24,66
"2021-08-16 22:47:00",52.496,-0.811,24,66
"2021-08-16 22:48:00",52.512,-0.805,24,66
"2021-08-16 22:49:00",52.528,-0.8,24,66
"2021-08-16 22:50:00",52.576,-0.797,24,66
"2021-08-16 22:51:00",52.592,-0.8,24,66
"2021-08-16 22:52:00",52.592,-0.806,24,66
"2021-08-16 22:53:00",52.592,-0.811,24,66
"2021-08-16 22:54:00",52.592,-0.812,24,66
"2021-08-16 22:55:00",52.592,-0.81,24,65
"2021-08-16 22:56:00",52.592,-0.804,24,65
"2021-08-16 22:57:00",52.592,-0.8,24,65
"2021-08-16 22:58:00",52.608,-0.798,24,65
"2021-08-16 22:59:00",52.624,-0.802,24,65
"2021-08-16 23:00:00",52.624,-0.808,24,65
"2021-08-16 23:01:00",52.624,-0.813,24,65
"2021-08-16 23:02:00",52.624,-0.813,24,65
"2021-08-16 23:03:00",52.608,-0.808,24,65
"2021-08-16 23:04:00",52.624,-0.801,24,65
"2021-08-16 23:05:00",52.624,-0.799,24,65
"2021-08-16 23:06:00",52.624,-0.8,24,65
"2021-08-16 23:07:00",52.624,-0.804,24,65
"2021-08-16 23:08:00",52.624,-0.811,24,65
"2021-08-16 23:09:00",52.624,-0.814,24,65
"2021-08-16 23:10:00",52.624,-0.811,24,65
"2021-08-16 23:11:00",52.624,-0.806,24,65
"2021-08-16 23:12:00",52.624,-0.802,24,65
"2021-08-16 23:13:00",52.624,-0.799,24,65
"2021-08-16 23:14:00",52.624,-0.801,24,65
"2021-08-16 23:15:00",52.624,-0.808,24,65
"2021-08-16 23:16:00",52.624,-0.814,24,65
"2021-08-16 23:17:00",52.624,-0.814,24,65
"2021-08-16 23:18:00",52.624,-0.81,24,65
"2021-08-16 23:19:00",52.624,-1.45,24,65
"2021-08-16 23:20:00",52.624,-0.8,24,65
"2021-08-16 23:21:00",52.624,-0.8,24,65
"2021-08-16 23:22:00",52.624,-0.805,24,65
"2021-08-16 23:23:00",52.624,-0.81,24,65
"2021-08-16 23:24:00",52.608,-0.814,24,65
"2021-08-16 23:25:00",52.608,-0.813,24,65
"2021-08-16 23:26:00",52.608,-0.808,24,65
"2021-08-16 23:27:00",52.608,-0.802,24,65
"2021-08-16 23:28:00",52.608,-0.8,24,65
"2021-08-16 23:29:00",52.624,-0.801,24,65
"2021-08-16 23:30:00",52.624,-0.806,24,65
"2021-08-16 23:31:00",52.624,-0.813,24,65
"2021-08-16 23:32:00",52.608,-0.815,24,65
"2021-08-16 23:33:00",52.608,-0.812,24,65
"2021-08-16 23:34:00",52.608,-0.805,24,65
"2021-08-16 23:35:00",52.608,-0.802,24,65
"2021-08-16 23:36:00",52.608,-0.8,24,64
"2021-08-16 23:37:00",52.608,-0.805,24,64
"2021-08-16 23:38:00",52.608,-0.81,24,64
"2021-08-16 23:39:00",52.624,-0.817,24,64
"2021-08-16 23:40:00",52.624,-0.814,24,64
"2021-08-16 23:41:00",52.608,-0.817,24,64
"2021-08-16 23:42:00",52.608,-0.804,24,64
"2021-08-16 23:43:00",52.608,-0.821,24,64
"2021-08-16 23:44:00",52.608,-0.801,24,64
"2021-08-16 23:45:00",52.608,-0.851,24,64
"2021-08-16 23:46:00",52.608,-0.812,24,64
"2021-08-16 23:47:00",52.608,-0.815,24,64
"2021-08-16 23:48:00",52.608,-0.814,24,64
"2021-08-16 23:49:00",52.592,-0.807,24,64
"2021-08-16 23:50:00",52.592,-0.801,24,64
"2021-08-16 23:51:00",52.608,-0.801,24,64
"2021-08-16 23:52:00",52.608,-0.803,24,64
"2021-08-16 23:53:00",52.608,-0.808,24,64
"2021-08-16 23:54:00",52.608,-0.814,24,64
"2021-08-16 23:55:00",52.608,-0.815,24,64
"2021-08-16 23:56:00",52.592,-0.811,24,64
"2021-08-16 23:57:00",52.592,-0.805,24,64
"2021-08-16 23:58:00",52.592,-0.802,24,64
"2021-08-16 23:59:00",52.592,-0.802,24,64
